CONS,ID_SUB_NOR,ESTADO,ALCALDÍA,NOMBRE_COL,COORD_UTM_,COORD_UTM1,GIRO,DÍA,HORARIO,UBIC_,NUM_OFER_1
1.00000000000,1.00000000000,CDMX,ÁLVARO OBREGÓN,PRESIDENTES,476724.34240000002,2142403.84178999998,,LUNES,8:00 A 17:00 HORAS,ADOLFO DE LA HUERTA ENTRE RUIZ CORTINEZ Y BENITO JUAREZ,263.00000000000
2.00000000000,2.00000000000,CDMX,ÁLVARO OBREGÓN,REACOMODO EL CUERNITO,478040.63004299998,2143012.03324999986,,LUNES,8:00 A 17:00 HORAS,AV. CHICAGO ENTRE URANO Y JUPITER,42.00000000000
3.00000000000,3.00000000000,CDMX,ÁLVARO OBREGÓN,COVE,479217.40848500002,2144976.35351999989,,LUNES,8:00 A 17:00 HORAS,PONIENTE 85 Y AV. OBSERVATORIO,14.00000000000
4.00000000000,4.00000000000,CDMX,ÁLVARO OBREGÓN,BALCONES DE CEHUAYO,474780.54576399998,2140210.69695999986,,LUNES,8:00 A 17:00 HORAS,CALLE LAS TORRES Y ANTONIO MACHADO,36.00000000000
5.00000000000,5.00000000000,CDMX,ÁLVARO OBREGÓN,MARTIRES DE TACUBAYA,477637.32101800002,2143549.05591000011,,LUNES,8:00 A 17:00 HORAS,AV. MEXICANOS ENT. BRASILEÃ‘OS Y URUGUAYOS,138.00000000000
6.00000000000,6.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE LA ERA,471726.31900199997,2135335.59826999996,,LUNES,8:00 A 17:00 HORAS,CDA. CAPULIN ENT. 14 DE FEBRERO Y AV. 29 DE OCT.,26.00000000000
7.00000000000,7.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 1ERA SECCION I,478547.34195700003,2142469.97368999990,,LUNES,8:00 A 17:00 HORAS,AV. PADRE HIDALGO ENTRE CALLE 6 Y CALLE 8,40.00000000000
8.00000000000,8.00000000000,CDMX,ÁLVARO OBREGÓN,LAS AGUILAS AMPL.,476760.97160699998,2139476.39953000005,,LUNES,8:00 A 17:00 HORAS,LLANURA ENTRE BAHIA Y ESCOLLO,6.00000000000
9.00000000000,9.00000000000,CDMX,ÁLVARO OBREGÓN,DOS RIOS,474148.18884500000,2140287.60117000015,,LUNES,8:00 A 17:00 HORAS,RIO BRAVO ESQ. RIO MIXCOAC,13.00000000000
10.00000000000,10.00000000000,CDMX,ÁLVARO OBREGÓN,SANTA FE,475307.23934500001,2143172.72514000023,,LUNES,8:00 A 17:00 HORAS,POLVORA ENTRE PINO Y VASCO DE QUIROGA,132.00000000000
11.00000000000,11.00000000000,CDMX,ÁLVARO OBREGÓN,LA CAÑADA,476246.40235699998,2143065.85709000006,,LUNES,8:00 A 17:00 HORAS,FRANCISCO BOCANEGRA ENT. CALLE CAÃ‘ADA Y PASO SANTA ISABEL,12.00000000000
12.00000000000,12.00000000000,CDMX,ÁLVARO OBREGÓN,GUADALUPE INN,480314.59392499999,2140221.62503999984,,LUNES,8:00 A 17:00 HORAS,ABUNDIO MARTINEZ ENTRE J. ROSAS Y PLAZA VALVERDE,11.00000000000
13.00000000000,13.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 2DA SECCION I,477582.65205199999,2141882.16464000009,,LUNES,8:00 A 17:00 HORAS,ERNESTO P. URUCHURTU ENTRE AV. SANTA LUCIA Y PADRE HIDALGO,55.00000000000
14.00000000000,14.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE LOS ANGELES TETELPAN,477688.65297499998,2138795.42089000018,,LUNES,8:00 A 17:00 HORAS,CALLE 6 ENTRE DESIERTO DE LOS LEONES Y CALLE 2,43.00000000000
15.00000000000,15.00000000000,CDMX,ÁLVARO OBREGÓN,SANTA LUCIA,473057.76970200002,2140151.54453000007,,LUNES,8:00 A 17:00 HORAS,ZARAGOZA ENTRE ALTO LERMA Y AV. TAMAULIPAS,25.00000000000
16.00000000000,16.00000000000,CDMX,ÁLVARO OBREGÓN,MARIA G. DE GARCIA RUIZ,477754.05263499997,2143562.90916999988,,LUNES,8:00 A 17:00 HORAS,AVENIDA MEXICANOS ENTRE URUGUAYOS Y BOLIVIANOS,43.00000000000
17.00000000000,17.00000000000,CDMX,ÁLVARO OBREGÓN,VILLA VERDUM,473502.17402699997,2138483.98032000009,,LUNES,8:00 A 17:00 HORAS,CALZ. DE LAS AGUILAS ENT. AGAMENON E ILIADA,8.00000000000
18.00000000000,18.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DE LOS PADRES,476200.35392600001,2138058.18728999980,,LUNES,8:00 A 17:00 HORAS,SAN AGUSTIN Y SAN PEDRO,11.00000000000
19.00000000000,19.00000000000,CDMX,ÁLVARO OBREGÓN,MERCED GOMEZ,478563.07410700002,2141253.60968999984,,LUNES,8:00 A 17:00 HORAS,"AV. CENTENARIO, XOCHIMILCO CTO. 3",275.00000000000
20.00000000000,20.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 1ERA SECCION I,477581.17764499999,2141867.73473000014,,LUNES,8:00 A 17:00 HORAS,ERNESTO P. URUCHURTU ENT. AV. SANTA LUCIA E HIDALGO,74.00000000000
21.00000000000,21.00000000000,CDMX,ÁLVARO OBREGÓN,MARIA G. DE GARCIA RUIZ,477847.86844100000,2143598.14613999985,,LUNES,8:00 A 17:00 HORAS,"AVENIDA MEXICANOS, BRASILEÃ‘OS Y CHILENOS",95.00000000000
22.00000000000,0.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE TETELPAN,477313.57283999998,2138666.05219000019,,LUNES,8:00 A 17:00 HORAS,CALLE 6 ENTRE CALZADA AL DESIERTO DE LOS LEONES Y CALLE 2,0.00000000000
23.00000000000,22.00000000000,CDMX,ÁLVARO OBREGÓN,LA CAÑADA,476368.46752700000,2143099.88766000001,,MARTES,8:00 A 17:00 HORAS,CAÑADA REAL Y CAÑADA ROSQUIN,24.00000000000
24.00000000000,23.00000000000,CDMX,ÁLVARO OBREGÓN,MOLINO DE SANTO DOMINGO UH,477875.67173200002,2144229.23247000016,,MARTES,8:00 A 17:00 HORAS,"SAN MARCOS, ENTRE POLVORA Y DOMINICANOS",254.00000000000
25.00000000000,24.00000000000,CDMX,ÁLVARO OBREGÓN,ALFONSO XVIII,479394.99687600002,2142235.06027999986,,MARTES,8:00 A 17:00 HORAS,GUIDO RENI Y FRANZ HALLZ,133.00000000000
26.00000000000,25.00000000000,CDMX,ÁLVARO OBREGÓN,1RA. VICTORIA SECC. BOSQUES,479323.22457800002,2143618.47708000010,,MARTES,8:00 A 17:00 HORAS,CALLE C ENTRE CALLE 1 Y CALLE 4,20.00000000000
27.00000000000,26.00000000000,CDMX,ÁLVARO OBREGÓN,LA MARTINICA,476188.42338800000,2140575.20426000003,,MARTES,8:00 A 17:00 HORAS,JOSE GALVEZ Y AVENIDA CENTENARIO,46.00000000000
28.00000000000,27.00000000000,CDMX,ÁLVARO OBREGÓN,ALPES,479695.71366399998,2140693.31780999992,,MARTES,8:00 A 17:00 HORAS,VESUBIO ENTRE CONDOR Y CARPATOS,18.00000000000
29.00000000000,28.00000000000,CDMX,ÁLVARO OBREGÓN,TORRES DE POTRERO,473802.01434200001,2137294.09286000021,,MARTES,8:00 A 17:00 HORAS,ORQUIDEA Y AV DE LAS TORRRES,124.00000000000
30.00000000000,29.00000000000,CDMX,ÁLVARO OBREGÓN,AXOTLA,481608.77468799998,2140142.30384999979,,MARTES,8:00 A 17:00 HORAS,MORELOS ENT. 5 DE MAYO E HIDALGO,38.00000000000
31.00000000000,30.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE PLATEROS,479480.46761900000,2141310.30686999997,,MARTES,8:00 A 17:00 HORAS,DR. ROSEMBLUETH ENTRE FRANCISCO P. MIRANDA Y AV. LOMAS DE PLATEROS,87.00000000000
32.00000000000,31.00000000000,CDMX,ÁLVARO OBREGÓN,SAN CLEMENTE,476138.58861400001,2138979.87202000013,,MARTES,8:00 A 17:00 HORAS,RIO GUADALUPE Y RIO BALSAS,29.00000000000
33.00000000000,32.00000000000,CDMX,ÁLVARO OBREGÓN,EL RINCON,473478.72188000003,2137354.71377999987,,MARTES,8:00 A 17:00 HORAS,AV CENTENARIO ESQ CLAVEL,4.00000000000
34.00000000000,33.00000000000,CDMX,ÁLVARO OBREGÓN,EL CAPULIN,471537.45551499998,2135116.69307000004,,MARTES,8:00 A 17:00 HORAS,ARBOLEDAS ESQ CON AV 29 DE OCTUBRE,25.00000000000
35.00000000000,34.00000000000,CDMX,ÁLVARO OBREGÓN,NUEVO MEXICO,475455.19153900002,2142862.55709999986,,MARTES,8:00 A 17:00 HORAS,HILARIO SALGUERA Y LOPEZ VELARDE,9.00000000000
36.00000000000,35.00000000000,CDMX,ÁLVARO OBREGÓN,ALFONSO XIII,479269.65688000002,2142182.11456000013,,MARTES,8:00 A 17:00 HORAS,TIZIANO ENTRE FRANZ HALLZ Y VAN OSTADE,166.00000000000
37.00000000000,36.00000000000,CDMX,ÁLVARO OBREGÓN,PROGRESO TIZAPAN,478193.70147199999,2138046.50263000000,,MARTES,8:00 A 17:00 HORAS,BARRANCA HONDA ENTRE QUERETARO Y DEL RIO,44.00000000000
38.00000000000,37.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DE LOS PADRES,478003.69390000001,2138528.32225999981,,MARTES,8:00 A 17:00 HORAS,AV. TRANSMISIONES ENT. SALVATIERRA Y AV. TOLUCA,116.00000000000
39.00000000000,38.00000000000,CDMX,ÁLVARO OBREGÓN,SANTA ROSA XOCHIAC,470300.77281300002,2137013.54991000006,,MARTES,8:00 A 17:00 HORAS,RAFAEL CHECA Y DESIERTO DE LOS LEONES,75.00000000000
40.00000000000,0.00000000000,CDMX,ÁLVARO OBREGÓN,GOLONDRINAS,477421.59335500002,2142417.18954999978,,MARTES,8:00 A 17:00 HORAS,RIO SAN BORJA Y AND. PRINCIPAL,0.00000000000
42.00000000000,0.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE PLATEROS,479532.88136399997,2141396.61884000013,,MARTES,8:00 A 17:00 HORAS,DR. ROSEMBLUETH Y FRANCISCO P. MIRANDA,0.00000000000
43.00000000000,39.00000000000,CDMX,ÁLVARO OBREGÓN,EL RODEO,478116.66481699998,2142844.58710000012,,MIÉRCOLES,8:00 A 17:00 HORAS,RIO SAN BORJA Y AVENIDA CAPULA,187.00000000000
44.00000000000,40.00000000000,CDMX,ÁLVARO OBREGÓN,BARRIO NORTE,477963.07794300001,2142364.45944999997,,MIÉRCOLES,8:00 A 17:00 HORAS,PADRE HIDALGO Y ARBOL,20.00000000000
45.00000000000,41.00000000000,CDMX,ÁLVARO OBREGÓN,PUEBLO DE TETELPAN,475984.15357500000,2138554.11183999991,,MIÉRCOLES,8:00 A 17:00 HORAS,SOLEDAD ENTRE RECUERDO Y DESIERTO DE LOS LEONES,37.00000000000
46.00000000000,42.00000000000,CDMX,ÁLVARO OBREGÓN,PARAISO,477539.94689100003,2144072.98182999995,,MIÉRCOLES,8:00 A 17:00 HORAS,POLVORA ENTRE HOLANDESES E ITALIANOS,29.00000000000
47.00000000000,43.00000000000,CDMX,ÁLVARO OBREGÓN,PRESIDENTES,476950.68454300001,2142435.28970000008,,MIÉRCOLES,8:00 A 17:00 HORAS,LERDO DE TEJADA Y MANUEL AVILA CAMACHO,0.00000000000
48.00000000000,44.00000000000,CDMX,ÁLVARO OBREGÓN,TLACOYAQUE,472209.58230100002,2136347.74935000017,,MIÉRCOLES,8:00 A 17:00 HORAS,FRANCISCO VILLA Y EMILIANO ZAPATA,19.00000000000
49.00000000000,45.00000000000,CDMX,ÁLVARO OBREGÓN,MOLINO DE SANTO DOMINGO UH,478609.60228499997,2144105.93292000005,,MIÉRCOLES,8:00 A 17:00 HORAS,ANDADOR PRINCIPAL SANTO DOMINGO Y LINARES,26.00000000000
50.00000000000,46.00000000000,CDMX,ÁLVARO OBREGÓN,LAS AGUILAS,476549.66325200000,2139443.47699999996,,MIÉRCOLES,8:00 A 17:00 HORAS,"3RA. DE BAHIA, JACARANDAS Y CALZADA DE LAS AGUILAS",56.00000000000
51.00000000000,47.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DE LOS PADRES,476350.70793600002,2138092.18094999995,,MIÉRCOLES,8:00 A 17:00 HORAS,AV TOLUCA ENTRE SAN JUAN Y SEMINARIO,10.00000000000
52.00000000000,48.00000000000,CDMX,ÁLVARO OBREGÓN,LAS AGUILAS AMPL.,476549.22326900001,2139348.37636000011,,MIÉRCOLES,8:00 A 17:00 HORAS,3RA. CERRADA DE BAHIA ENTRE PINO Y LAS AGUILAS,34.00000000000
53.00000000000,49.00000000000,CDMX,ÁLVARO OBREGÓN,PUEBLO DE SANTA LUCIA,473361.21123900003,2140382.18068999983,,MIÉRCOLES,8:00 A 17:00 HORAS,"COMONFORT, CORREGIDORA ENTRE RAYON Y GUADALUPE VICTORIA",98.00000000000
54.00000000000,50.00000000000,CDMX,ÁLVARO OBREGÓN,JURISTAS/PUERTA GANDE,475246.80109800003,2140094.42438999983,,MIÉRCOLES,8:00 A 17:00 HORAS,AV. CENTENARIO Y BELEN DE LAS FLORES,140.00000000000
55.00000000000,51.00000000000,CDMX,ÁLVARO OBREGÓN,GARCIMARRERO SECC. NORTE,475247.44963400002,2141450.90948999999,,MIÉRCOLES,8:00 A 17:00 HORAS,EUCALIPTO ENTRE AV. SANTA LUCIA Y PTO TAMPICO,240.00000000000
56.00000000000,52.00000000000,CDMX,ÁLVARO OBREGÓN,JALALPA AMPL.,475611.60233500000,2142466.49220000021,,MIÉRCOLES,8:00 A 17:00 HORAS,ANDADOR 2 Y AV GUSTAVO DIAZ ORDAZ,16.00000000000
57.00000000000,0.00000000000,CDMX,ÁLVARO OBREGÓN,MOLINO DE ROSAS,478951.82347499998,2142039.59073999990,,MIÉRCOLES,8:00 A 17:00 HORAS,ROSA NEGRA ENTRE ROSA DE CASTILLA Y GIOTTO,0.00000000000
58.00000000000,53.00000000000,CDMX,ÁLVARO OBREGÓN,CRISTO REY,478801.43850300001,2143675.76346000005,,JUEVES,8:00 A 17:00 HORAS,"ROQUE VELASCO CERON, INT UNIDAD SANTA FE",341.00000000000
59.00000000000,54.00000000000,CDMX,ÁLVARO OBREGÓN,PROVIDENCIA,474898.32861600001,2140326.48218999989,,JUEVES,8:00 A 17:00 HORAS,CDA DEL ROSAL ENTRE AVENIDA DEL ROSAL Y PTA CEHUAYO,25.00000000000
60.00000000000,55.00000000000,CDMX,ÁLVARO OBREGÓN,TORRES DE POTRERO,474066.82179999998,2137400.59831999987,,JUEVES,8:00 A 17:00 HORAS,JAZMIN Y AV DE LAS TORRES,44.00000000000
61.00000000000,56.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE LOS CEDROS,472777.79354699998,2136365.90373999998,,JUEVES,8:00 A 17:00 HORAS,AV MEXICO 68 Y COLORINES,9.00000000000
62.00000000000,57.00000000000,CDMX,ÁLVARO OBREGÓN,SAN ANGEL INN,478984.72787100001,2139618.85906000016,,JUEVES,8:00 A 17:00 HORAS,"LEON FELIPE, PERIFERICO Y FRESNOS",21.00000000000
63.00000000000,58.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 2DA SECCION I,478147.02787400002,2142119.84566000011,,JUEVES,8:00 A 17:00 HORAS,CALLE 21 ENTRE CALLE 10 Y 13,224.00000000000
64.00000000000,59.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE SAN ANGEL INN,478230.07001500000,2138592.83339999989,,JUEVES,8:00 A 17:00 HORAS,ACAMBARO ENTRE SALVATIERRA Y VERACRUZ,27.00000000000
65.00000000000,60.00000000000,CDMX,ÁLVARO OBREGÓN,TETELPAN,475619.53188999998,2138514.53985999990,,JUEVES,8:00 A 17:00 HORAS,"CALLE DEL POZO, FLORES Y AV DESIERTO DE LOS LEONES",44.00000000000
66.00000000000,61.00000000000,CDMX,ÁLVARO OBREGÓN,ALPES,479774.30551199999,2140909.25630000001,,JUEVES,8:00 A 17:00 HORAS,ALPES ENTRE ANDES Y PERIFERICO,22.00000000000
67.00000000000,62.00000000000,CDMX,ÁLVARO OBREGÓN,TLACOPAC,479920.04504499998,2139932.35568000004,,JUEVES,8:00 A 17:00 HORAS,JOSE MARIA TERESA REVOLUCION Y TLACOPAC,46.00000000000
68.00000000000,63.00000000000,CDMX,ÁLVARO OBREGÓN,LA CEBADA,476167.67931500002,2142971.85466000019,,JUEVES,8:00 A 17:00 HORAS,LUIS G URBINA ENTRE ANTONIO Y PASO DE LA NIEVE,26.00000000000
69.00000000000,64.00000000000,CDMX,ÁLVARO OBREGÓN,LAS AGUILAS AMPL.,477406.22342100000,2140025.00357000018,,JUEVES,8:00 A 17:00 HORAS,ROMULO O'FARRIL Y AMPLICACION LAS AGUILAS,63.00000000000
70.00000000000,65.00000000000,CDMX,ÁLVARO OBREGÓN,JALALPA EL GRANDE,474914.06634999998,2141943.63813999994,,JUEVES,8:00 A 17:00 HORAS,FORTIN ENTRE PERAL Y AV. GUSTAVO DIAZ ORDAZ,78.00000000000
71.00000000000,66.00000000000,CDMX,ÁLVARO OBREGÓN,SAN BARTOLO AMEYALCO,471463.04297600000,2137204.40426000021,,JUEVES,8:00 A 17:00 HORAS,SAN DIEGO ENTRE ALDAMA Y PLAZA HIDALGO,70.00000000000
72.00000000000,67.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DE LOS PADRES,476183.25067699997,2138114.39735999983,,JUEVES,8:00 A 17:00 HORAS,AV. TOLUCA Y SAN AGUSTIN,11.00000000000
73.00000000000,68.00000000000,CDMX,ÁLVARO OBREGÓN,MERCED GOMEZ,478551.42567700002,2141290.32954999991,,JUEVES,8:00 A 17:00 HORAS,AV. CENTENARIO GUADALUPE HIDALGO Y CTO. 3,308.00000000000
74.00000000000,69.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 1ERA SECCION I,478351.01434499997,2142156.57714999979,,JUEVES,8:00 A 17:00 HORAS,CALLE 20 ENT. CALLE 10 Y AVENIDA SANTA LUCIA,565.00000000000
75.00000000000,0.00000000000,CDMX,ÁLVARO OBREGÓN,LAS AGUILAS,477406.98244100000,2140044.15565000009,,JUEVES,8:00 A 17:00 HORAS,"AV ROMULO O'FARRIL Y CALZ DE LAS AGUILAS, PARQUE ECOL JAPON",0.00000000000
76.00000000000,0.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE PLATEROS,478445.05357599998,2141271.74073999980,,JUEVES,8:00 A 17:00 HORAS,BANQUETA ORIENTE DE LA AV ALTA TENSION Y BANQUETA NORTE DE LA AV CENTENARIO,0.00000000000
78.00000000000,70.00000000000,CDMX,ÁLVARO OBREGÓN,MINAS DE CRISTO,478885.99980300001,2142918.75904999999,,VIERNES,8:00 A 17:00 HORAS,RIO BECERRA PROLONGACION SAN ANTONIO Y ALTA TENSION,137.00000000000
79.00000000000,71.00000000000,CDMX,ÁLVARO OBREGÓN,SANTA FE,475188.49716400000,2143147.13846000005,,VIERNES,8:00 A 17:00 HORAS,POLVORA ENT. SERPIENTE Y AV. VASCO DE QUIROGA,114.00000000000
80.00000000000,72.00000000000,CDMX,ÁLVARO OBREGÓN,MERCED GOMEZ,479783.69204400002,2141090.00003000023,,VIERNES,8:00 A 17:00 HORAS,ESTIO ENTRE PRIMAVERA Y JUAN TINOCO - INACTIVO,0.00000000000
81.00000000000,73.00000000000,CDMX,ÁLVARO OBREGÓN,BELLAVISTA,479601.82421599998,2144568.12503999984,,VIERNES,8:00 A 17:00 HORAS,AGUILA ENTRE FAISAN Y CISNE,173.00000000000
82.00000000000,74.00000000000,CDMX,ÁLVARO OBREGÓN,FLORIDA,481290.93809800001,2140216.76202999987,,VIERNES,8:00 A 17:00 HORAS,"MORAS, FRANCIA Y MINERVA",59.00000000000
83.00000000000,75.00000000000,CDMX,ÁLVARO OBREGÓN,PRESIDENTES,475977.95949799998,2141847.26249000011,,VIERNES,8:00 A 17:00 HORAS,AV. GUSTAVO DIAZ ORDAZ ENTRE PUERTO VILLA Y PTO CARRANZA,10.00000000000
84.00000000000,76.00000000000,CDMX,ÁLVARO OBREGÓN,JALALPA AMPL,475859.72967700002,2142610.77651999984,,VIERNES,8:00 A 17:00 HORAS,AV GUSTAVO DIAZ ORDAZ ENTRE NICOLAS BRAVO Y HNOS GALEANA,58.00000000000
85.00000000000,77.00000000000,CDMX,ÁLVARO OBREGÓN,TIZAPAN,478488.45322600001,2138057.93526000017,,VIERNES,8:00 A 17:00 HORAS,"YUCATAN ENTRE ADOLFO LOPEZ MATEOS, MONTERREY Y JALISCO",196.00000000000
86.00000000000,78.00000000000,CDMX,ÁLVARO OBREGÓN,LA ARAÑA,474730.31066600000,2140866.18665000005,,VIERNES,8:00 A 17:00 HORAS,AV. XICOMECATL ENTRE COLUMBUS Y MORELOS,0.00000000000
87.00000000000,79.00000000000,CDMX,ÁLVARO OBREGÓN,MIGUEL GAONA ARMENTA,473909.19773800002,2140424.85931999981,,VIERNES,8:00 A 17:00 HORAS,MOCTEZUMA ESQ. MELCHOR OCAMPO,6.00000000000
88.00000000000,80.00000000000,CDMX,ÁLVARO OBREGÓN,STA ROSA XOCHIAC,468899.53631400003,2136089.84074999997,,VIERNES,8:00 A 17:00 HORAS,CAMINO PANORAMICO KM 28.5 DE CALZADA DESIERTO DE LOS LEONES,40.00000000000
89.00000000000,81.00000000000,CDMX,ÁLVARO OBREGÓN,LA ERA,472391.62983300001,2136283.08326999983,,VIERNES,8:00 A 17:00 HORAS,LAZARO CARDENAS ENTRE JAZMIN Y AV 29 DE OCTUBRE,120.00000000000
90.00000000000,82.00000000000,CDMX,ÁLVARO OBREGÓN,TORRES DE POTRERO,473179.87101300003,2137204.82253000000,,VIERNES,8:00 A 17:00 HORAS,ALTA TENSION Y FLOR DEL CAMPO,11.00000000000
92.00000000000,83.00000000000,CDMX,ÁLVARO OBREGÓN,CHAMONTOYA,472008.34869100002,2135960.25853000022,,SÁBADO,8:00 A 17:00 HORAS,NICOLAS FERNANDEZ Y EMILIANO ZAPATA,0.00000000000
93.00000000000,84.00000000000,CDMX,ÁLVARO OBREGÓN,VIILA PROGRESISTA,474727.92688799999,2140056.14820999978,,SÁBADO,8:00 A 17:00 HORAS,AV. CENTENARIO ENTRE CALLE 1 Y JOSE MARIA HEREDIA,69.00000000000
94.00000000000,85.00000000000,CDMX,ÁLVARO OBREGÓN,SAN CLEMENTE,476608.24903599999,2139061.72423999989,,SÁBADO,8:00 A 17:00 HORAS,COLINA ENT. CDA. DE GUADALUPE Y RETORNO DE COLINA,45.00000000000
95.00000000000,86.00000000000,CDMX,ÁLVARO OBREGÓN,TORRES DE POTRERO,474282.94209099998,2137440.00588000007,,SÁBADO,8:00 A 17:00 HORAS,AV DE LOS TANQUES ESQ ALLENDE,19.00000000000
96.00000000000,87.00000000000,CDMX,ÁLVARO OBREGÓN,SANTA FE,472029.74358700000,2141362.82642999990,,SÁBADO,8:00 A 17:00 HORAS,PROL. VASCO DE QUIROGA (BAJO PUENTES DE SANTA FE),591.00000000000
97.00000000000,88.00000000000,CDMX,ÁLVARO OBREGÓN,MERCED GOMEZ,478257.64410199999,2141138.51273000007,,SÁBADO,8:00 A 17:00 HORAS,"AV 5 DE MAYO No.62, EX MODULO 15 RTP",0.00000000000
98.00000000000,89.00000000000,CDMX,ÁLVARO OBREGÓN,EL PIRU DESARROLLO URBANO,477013.96960399998,2142999.46608999977,,SÁBADO,8:00 A 17:00 HORAS,AV MEXICO ESQUINA GUANAJUATO,27.00000000000
99.00000000000,90.00000000000,CDMX,ÁLVARO OBREGÓN,EL RODEO,478033.01648100000,2142799.38589000003,,SÁBADO,8:00 A 17:00 HORAS,RIO SAN BORJA Y AVENIDA CAPULA,236.00000000000
100.00000000000,91.00000000000,CDMX,ÁLVARO OBREGÓN,GARCIMARRERO,475406.61671700003,2141370.07090000017,,SÁBADO,8:00 A 17:00 HORAS,PUERTO TACALA ENTRE STA LUCIA Y PTO PEÃ‘ASCO,298.00000000000
101.00000000000,92.00000000000,CDMX,ÁLVARO OBREGÓN,MOLINO DE SANTO DOMINGO UH,478524.66565899999,2144269.26726000011,,SÁBADO,8:00 A 17:00 HORAS,"LINARES, ENTRE COBRE Y POSTES",60.00000000000
102.00000000000,93.00000000000,CDMX,ÁLVARO OBREGÓN,TLACOYAQUE,472214.47578600002,2136348.65028999979,,SÁBADO,8:00 A 17:00 HORAS,FRANCISCO VILLA Y EMILIANO ZAPATA,16.00000000000
103.00000000000,94.00000000000,CDMX,ÁLVARO OBREGÓN,AXOTLA,481606.40599499998,2140140.91209999984,,SÁBADO,8:00 A 17:00 HORAS,MORELOS ENTRE 5 DE MAYO E HIDALGO,40.00000000000
104.00000000000,95.00000000000,CDMX,ÁLVARO OBREGÓN,LAS AGUILAS,477967.10316699999,2140444.60850000009,,SÁBADO,8:00 A 17:00 HORAS,CALZADA DE LAS AGUILAS ENTRE RIVERA Y GUTIERREZ ZAMORA,47.00000000000
105.00000000000,96.00000000000,CDMX,ÁLVARO OBREGÓN,2DO REAC. TLACUITLAPA AMPL,475265.01957800001,2139967.63648999995,,SÁBADO,8:00 A 17:00 HORAS,GUAJIRA Y TAPUYAS,26.00000000000
106.00000000000,97.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE PLATEROS,479494.77741799998,2141456.09266000008,,SÁBADO,8:00 A 17:00 HORAS,DR. ROSEMBLUETH Y AVENIDA LOMAS DE PLATEROS,356.00000000000
107.00000000000,98.00000000000,CDMX,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 1ERA SECCION I,478492.68342399999,2142337.59358000010,,SÁBADO,8:00 A 17:00 HORAS,CALLE 6 ENTRE CALLE 18 Y 8,30.00000000000
108.00000000000,99.00000000000,CDMX,ÁLVARO OBREGÓN,JALALPA TEPITO,474889.66776600003,2141994.29314999981,,SÁBADO,8:00 A 17:00 HORAS,FORTIN ENTRE PERAL Y AV. GUSTAVO DIAZ ORDAZ,89.00000000000
109.00000000000,0.00000000000,CDMX,ÁLVARO OBREGÓN,LAS AGUILAS,477416.63318499998,2140034.73864000011,,SÁBADO,8:00 A 17:00 HORAS,"AV ROMULO O'FARRIL Y CALZ DE LAS AGUILAS, PARQUE ECOL JAPON",0.00000000000
110.00000000000,100.00000000000,CDMX,ÁLVARO OBREGÓN,LOMAS DE CAPULA,477328.30864100001,2142768.59934999980,,DOMINGO,8:00 A 17:00 HORAS,MARCO POLO Y VILLALOBOS,112.00000000000
111.00000000000,101.00000000000,CDMX,ÁLVARO OBREGÓN,ALFONSO XVIII,479350.82605300000,2142224.09890000010,,DOMINGO,8:00 A 17:00 HORAS,"ADRIAN BROWER, ENTRE RUIZ DAEL Y GIOTTO",127.00000000000
112.00000000000,102.00000000000,CDMX,ÁLVARO OBREGÓN,PUERTA GRANDE,475197.48040100001,2140197.28747999994,,DOMINGO,8:00 A 17:00 HORAS,AV CENTENARIO ENTRE LA PRINCIPAL Y EL QUESO,470.00000000000
113.00000000000,103.00000000000,CDMX,ÁLVARO OBREGÓN,BALCONES DE CEHUAYO,474592.37354100001,2140385.28427999979,,DOMINGO,8:00 A 17:00 HORAS,JOSE MARIA JAURIETA ENTRE NICOLAS FEERNANDEZ Y ANTONIO RUIZ,35.00000000000
114.00000000000,104.00000000000,CDMX,ÁLVARO OBREGÓN,PUEBLO TETELPAN,476330.27974600001,2138577.33943999978,,DOMINGO,8:00 A 17:00 HORAS,AURORA ENTRE DEL MORAL Y DESIERTO DE LOS LEONES,87.00000000000
